"","OfferContactDate","CustomerID","ApplianceID","Brand","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"11580","13/03/2017",2647,1438,"C","B","E","AW",3,1,9,"A",2,8.18
"11581","13/03/2017",1662,130,"C","A","F","AW",2,1,1,"A",2,8.82
"11582","13/03/2017",3882,2964,"C","A","F","AW",3,1,5,"A",2,8.86
"11583","13/03/2017",1284,7840,"C","A","E","AW",2,2,9,"A",4,8.17
"11584","13/03/2017",12425,12661,"C","B","F","AW",2,0,1,"A",1,8.46
"11585","13/03/2017",11630,11829,"C","A","E","WD",4,0,1,"A",1,8.24
"11586","13/03/2017",3946,3042,"C","A","E","AW",3,0,1,"A",1,8.59
"11587","13/03/2017",1946,575,"C","B","F","OV",3,3,3,"A",3,8.21
"11588","13/03/2017",5827,5385,"C","C","F","AW",2,1,8,"A",4,8.87
"11589","13/03/2017",2299,1014,"C","B","F","AW",2,1,3,"A",2,8.53
"11590","13/03/2017",2325,1047,"C","B","F","AW",3,0,1,"A",2,8.46
"11591","13/03/2017",4064,3187,"C","B","E","AW",3,0,1,"A",1,8.84
"11592","13/03/2017",12078,12297,"C","B","F","TD",3,0,1,"A",2,8.95
"11593","13/03/2017",11125,11306,"C","B","E","AW",3,1,1,"A",2,8.13
"11594","13/03/2017",1904,525,"C","B","E","AW",2,0,1,"A",1,8.01
"11595","13/03/2017",4192,3339,"C","B","D","WD",4,2,3,"A",2,8.37
"11596","13/03/2017",6115,5732,"C","B","F","AW",2,1,3,"A",2,8.82
"11597","13/03/2017",7802,7732,"C","A","G","AW",2,0,6,"A",2,8.29
"11598","13/03/2017",6996,6805,"C","B","F","OV",3,1,7,"A",3,8.01
"11599","13/03/2017",8217,8203,"C","B","E","AW",4,3,8,"A",3,8.97
"11600","13/03/2017",4220,3375,"C","B","E","WD",5,0,4,"A",2,8.27
"11601","13/03/2017",3739,2781,"C","A","F","AW",3,0,5,"A",2,8.06
"11602","13/03/2017",2141,817,"C","B","F","AW",3,0,7,"A",2,8.74
"11603","13/03/2017",3178,2099,"C","B","E","AW",4,0,2,"A",2,8.2
"11604","13/03/2017",12108,12330,"C","B","F","AW",3,1,1,"A",1,8.31
"11605","13/03/2017",5804,5356,"C","C","E","TD",2,0,3,"A",1,8.44
"11606","13/03/2017",12556,12799,"C","B","D","AW",4,0,1,"A",1,8.85
"11607","13/03/2017",5195,4571,"C","B","F","FF",5,0,8,"A",6,8.97
"11608","13/03/2017",5305,4715,"C","A","E","AW",3,0,3,"A",2,8.1
"11609","13/03/2017",2755,1578,"C","C","F","AW",3,1,10,"A",3,8.32
"11610","13/03/2017",11980,12195,"C","B","F","AW",2,0,1,"A",1,8.24
"11611","13/03/2017",13065,13330,"C","B","F","AW",2,0,3,"A",3,8.48
"11612","06/03/2017",3794,2846,"C","A","F","AW",3,0,1,"A",3,8.64
"11613","13/03/2017",7874,7820,"C","A","E","AW",2,0,2,"A",4,8.3
"11614","13/03/2017",394,1500,"C","C","F","AW",2,0,10,"A",3,8.99
"11615","13/03/2017",5597,5093,"C","A","F","CL",1,1,5,"A",2,8.9
"11616","13/03/2017",5029,4369,"C","B","G","AW",4,0,8,"A",1,8.71
"11617","06/03/2017",14277,14628,"C","B","F","CL",1,0,0,"A",2,8.46
"11618","13/03/2017",14712,15299,"C","B","F","AW",4,1,1,"A",1,8.23
"11619","13/03/2017",4363,3555,"C","A","F","TD",2,2,2,"A",6,8.87
"11620","13/03/2017",12860,13114,"C","B","F","AW",2,1,1,"A",1,8.44
"11621","13/03/2017",8,4600,"C","B","E","FF",3,0,5,"A",1,8.77
"11622","13/03/2017",5555,5034,"C","B","E","TD",3,1,1,"A",1,8.3
"11623","13/03/2017",1523,15178,"C","C","F","AW",3,2,6,"A",3,8.56
"11624","13/03/2017",6092,5707,"C","B","F","AW",3,0,3,"A",3,8.56
"11625","13/03/2017",1833,433,"C","C","F","FF",3,0,1,"A",5,8.7
"11626","13/03/2017",7731,7644,"C","B","D","AW",3,2,5,"A",2,8.01
"11627","13/03/2017",8604,8633,"C","A","F","AW",3,0,2,"A",1,8.98
"11628","13/03/2017",6867,6652,"C","B","F","AW",5,1,1,"A",1,8.75
"11629","13/03/2017",3312,2263,"C","B","F","TD",2,0,3,"A",1,8.87
"11630","13/03/2017",3024,1905,"C","B","E","AW",3,0,4,"A",1,8.32
"11631","13/03/2017",2459,1211,"C","B","D","TD",3,0,2,"A",2,8.16
"11632","13/03/2017",6193,5823,"C","B","F","FF",2,1,5,"A",3,8.73
"11633","13/03/2017",13890,14223,"C","B","F","AW",3,0,1,"A",1,8.37
"11634","13/03/2017",4268,3440,"C","B","F","AW",3,0,1,"A",1,8.19
"11635","13/03/2017",5600,5096,"C","B","F","AW",3,0,1,"A",1,8.02
"11636","13/03/2017",10981,11159,"C","B","E","WD",3,1,3,"A",2,8.89
"11637","13/03/2017",4266,3436,"C","A","F","TD",2,2,10,"A",3,8.97
"11638","13/03/2017",13390,13683,"C","B","F","AW",3,0,1,"A",1,8.28
"11639","13/03/2017",9176,9261,"C","B","F","WD",3,1,1,"A",1,8.14
"11640","13/03/2017",1742,310,"C","B","F","AW",2,0,3,"A",2,8.28
"11641","13/03/2017",9004,9078,"C","A","F","AW",3,0,1,"A",2,8.52
"11642","13/03/2017",1475,15005,"C","B","E","AW",3,0,4,"A",2,8.7
"11643","13/03/2017",14365,14721,"C","B","B","FZ",3,0,1,"A",3,8.3
"11644","13/03/2017",6444,6145,"C","A","E","FF",5,3,25,"A",9,8.65
"11645","13/03/2017",2760,1584,"C","B","F","AW",3,0,2,"A",4,8.51
"11646","13/03/2017",13177,13450,"C","B","F","TD",4,4,3,"A",7,8.71
"11647","13/03/2017",11335,11520,"C","B","F","WD",4,0,4,"A",3,8.87
"11648","13/03/2017",13234,13517,"C","B","F","TD",3,0,1,"A",1,8.19
"11649","13/03/2017",10982,11160,"C","B","E","TD",3,0,0,"A",1,8.33
"11650","13/03/2017",11345,11531,"C","B","D","AW",3,0,1,"A",1,8.52
"11651","13/03/2017",126,7603,"C","A","F","AW",2,0,3,"A",4,8.61
"11652","13/03/2017",357,1244,"C","B","E","WD",5,2,3,"A",3,8.93
"11653","13/03/2017",12429,12665,"C","B","F","AW",4,0,1,"A",1,8.3
"11654","13/03/2017",6116,5733,"C","B","F","AW",2,2,15,"A",5,8.85
"11655","13/03/2017",11835,12040,"C","B","E","AW",2,0,1,"A",1,8.6
"11656","13/03/2017",1262,7631,"C","B","F","AW",3,0,1,"A",1,8.6
"11657","13/03/2017",13296,13581,"C","B","E","WD",3,0,3,"A",2,8.13
"11658","13/03/2017",7629,7533,"C","B","E","AW",3,0,1,"A",1,8.61
"11659","13/03/2017",5850,5412,"C","B","E","HB",3,5,8,"A",6,8.67
"11660","13/03/2017",13079,13345,"C","B","F","AW",2,1,4,"A",5,8.22
"11661","13/03/2017",7660,7565,"C","A","F","AW",2,0,15,"A",8,8.14
"11662","13/03/2017",1511,15083,"C","B","F","CL",1,1,1,"A",1,8.91
"11663","13/03/2017",1564,15316,"C","B","F","AW",4,4,4,"A",5,8.9
"11664","13/03/2017",10992,11171,"C","B","D","AW",3,0,2,"A",2,8.96
"11665","13/03/2017",4099,3229,"C","A","F","WD",4,1,1,"A",1,8.66
"11666","13/03/2017",7926,7874,"C","B","E","AW",3,1,7,"A",2,8.93
"11667","13/03/2017",5535,5008,"C","C","F","AW",2,0,1,"A",2,8.81
"11668","13/03/2017",13996,14339,"C","B","E","AW",2,0,1,"A",2,8.36
"11669","13/03/2017",2834,1677,"C","B","E","AW",3,1,5,"A",4,8.43
"11670","13/03/2017",4802,4095,"C","A","D","AW",2,0,3,"A",1,8.22
"11671","13/03/2017",1039,5739,"C","B","E","FF",3,0,7,"A",2,8.13
"11672","13/03/2017",2070,727,"C","B","E","DW",3,0,7,"A",5,8.48
"11673","13/03/2017",2579,1352,"C","B","F","AW",3,0,1,"A",1,8.98
"11674","13/03/2017",12103,12325,"C","B","F","CL",1,0,1,"A",1,8.72
"11675","13/03/2017",11688,11888,"C","B","F","AW",3,0,1,"A",1,8.53
"11676","13/03/2017",11419,11611,"C","B","E","AW",3,1,1,"A",1,8.52
"11677","13/03/2017",11745,11948,"C","B","E","WD",4,0,1,"A",1,8.84
"11678","13/03/2017",5584,5074,"C","B","F","AW",3,1,0,"A",1,8.62
"11679","13/03/2017",12878,13133,"C","B","E","AW",4,0,1,"A",1,8.16
"11680","13/03/2017",2779,1604,"C","A","E","TD",2,0,2,"A",2,8.75
"11681","13/03/2017",12247,12473,"C","B","E","TD",2,0,2,"A",2,8.96
"11682","13/03/2017",5834,5392,"C","B","E","AW",3,0,4,"A",2,8.57
"11683","13/03/2017",4461,3676,"C","B","E","FF",3,2,7,"A",4,8.32
"11684","13/03/2017",77,4228,"C","B","E","AW",4,2,25,"A",5,8.13
"11685","13/03/2017",13915,14251,"C","B","D","AW",4,0,1,"A",1,8.52
"11686","13/03/2017",13205,13487,"C","B","F","MW",3,0,7,"A",9,8.9
"11687","13/03/2017",13094,13362,"C","B","F","AW",3,1,1,"A",1,8.15
"11688","13/03/2017",2122,795,"C","A","F","TD",2,1,4,"A",5,8.21
"11689","13/03/2017",13924,14260,"C","B","D","AW",3,0,1,"A",1,8.21
"11690","13/03/2017",14366,14722,"C","B","F","WD",7,0,1,"A",1,8.83
"11691","13/03/2017",3898,2985,"C","B","F","FR",3,3,7,"A",4,8.4
"11692","13/03/2017",11680,11880,"C","B","D","AW",2,0,3,"A",2,8.5
"11693","13/03/2017",12794,13044,"C","B","E","WD",4,0,1,"A",1,8.73
"11694","13/03/2017",5616,5116,"C","B","E","AW",3,0,6,"A",6,8.58
"11695","13/03/2017",2291,1004,"C","B","F","AW",2,0,17,"A",4,8.86
"11696","13/03/2017",14360,14716,"C","B","E","AW",2,0,1,"A",1,8.03
"11697","13/03/2017",2053,703,"C","B","E","OV",4,2,2,"A",3,8.29
"11698","13/03/2017",3821,2882,"C","B","F","AW",3,2,5,"A",3,8.83
"11699","13/03/2017",4283,3460,"C","B","E","TD",3,1,1,"A",1,8.82
"11700","13/03/2017",993,5372,"C","B","E","AW",3,2,15,"A",6,8.75
"11701","06/03/2017",14890,85,"C","B","F","AW",4,0,0,"A",3,8.25
"11702","13/03/2017",13994,14336,"C","B","A","AW",3,0,1,"A",1,8.68
"11703","13/03/2017",5193,4569,"C","B","F","AW",2,0,1,"A",1,8.98
"11704","13/03/2017",10245,10390,"C","B","E","WD",4,0,4,"A",4,8.29
"11705","13/03/2017",7924,7872,"C","B","E","AW",2,0,5,"A",4,8.94
"11706","13/03/2017",12465,12703,"C","B","D","AW",3,1,1,"A",1,8.11
"11707","13/03/2017",1349,8773,"C","B","E","AW",3,2,10,"A",2,8.46
"11708","13/03/2017",12651,12898,"C","B","F","AW",3,1,1,"A",1,8.82
"11709","13/03/2017",11726,11928,"C","B","D","TD",4,4,4,"A",4,8.32
"11710","13/03/2017",10794,10964,"C","B","E","AW",2,0,1,"A",1,8.6
"11711","13/03/2017",1892,510,"C","C","F","AW",2,0,1,"A",1,8.93
"11712","13/03/2017",4921,4234,"C","B","F","AW",3,1,1,"A",2,8.78
"11713","13/03/2017",12399,12635,"C","B","F","AW",3,1,1,"A",1,8.64
"11714","13/03/2017",11969,12184,"C","B","F","TD",3,0,3,"A",2,8.62
"11715","13/03/2017",11691,11891,"C","B","F","AW",3,0,1,"A",1,8.41
"11716","13/03/2017",3990,3096,"C","C","E","FF",8,3,6,"A",3,8.63
"11717","13/03/2017",1767,343,"C","B","E","AW",2,0,2,"A",2,8.52
"11718","06/03/2017",14410,14768,"C","B","F","TD",4,1,2,"A",2,8.53
"11719","13/03/2017",3386,2347,"C","B","E","FF",3,0,6,"A",5,8.75
"11720","13/03/2017",12893,13148,"C","B","E","AW",4,2,2,"A",4,8.49
"11721","13/03/2017",11941,12153,"C","B","F","AW",4,0,3,"A",3,8.92
"11722","13/03/2017",7620,7522,"C","B","F","CL",1,1,5,"A",3,8.64
"11723","13/03/2017",6112,5728,"C","A","D","AW",4,1,2,"A",2,8.26
"11724","13/03/2017",6809,6583,"C","B","F","AW",2,0,10,"A",1,8.73
"11725","13/03/2017",12825,13077,"C","B","F","AW",2,0,1,"A",1,8.78
"11726","13/03/2017",4223,3378,"C","A","E","TD",3,1,6,"A",2,8.67
"11727","13/03/2017",1807,395,"C","A","F","TD",2,0,1,"A",1,8.92
"11728","13/03/2017",8896,8958,"C","C","F","AW",2,0,7,"A",2,8.46
"11729","13/03/2017",11896,12107,"C","B","D","WD",4,1,1,"A",2,8.53
"11730","13/03/2017",5967,5553,"C","A","F","OV",3,0,12,"A",6,8.72
"11731","13/03/2017",7325,7183,"C","A","D","WD",5,0,1,"A",1,8.71
"11732","13/03/2017",7880,7826,"C","B","E","AW",3,0,6,"A",2,8.25
"11733","13/03/2017",5637,5140,"C","B","E","FR",1,0,5,"A",2,8.85
"11734","13/03/2017",8915,8978,"C","B","F","AW",3,2,3,"A",3,8.46
"11735","13/03/2017",198,142,"C","B","F","AW",3,2,7,"A",4,8.5
"11736","13/03/2017",3788,2838,"C","B","F","AW",3,1,10,"A",4,8.26
"11737","13/03/2017",4555,3785,"C","C","E","AW",3,2,9,"A",6,8.82
"11738","13/03/2017",14503,14917,"C","B","E","TD",3,0,0,"A",3,8.53
"11739","13/03/2017",13689,14008,"C","B","F","WD",5,1,1,"A",1,8.58
"11740","13/03/2017",1340,8651,"C","C","E","AW",4,2,13,"A",4,8.85
"11741","13/03/2017",6650,6393,"C","C","E","TD",2,0,1,"A",1,8.59
"11742","13/03/2017",2377,1114,"C","B","F","TD",3,2,13,"A",6,8.33
"11743","13/03/2017",13569,13878,"C","B","E","AW",2,0,1,"A",1,8.2
"11744","13/03/2017",14535,15045,"C","B","F","AW",3,0,1,"A",1,8.43
"11745","13/03/2017",3051,1938,"C","C","E","FF",3,0,1,"A",3,8.36
"11746","13/03/2017",11577,11775,"C","B","D","AW",3,0,1,"A",1,8.74
"11747","13/03/2017",3170,2088,"C","B","F","FF",3,1,3,"A",3,8.54
"11748","13/03/2017",1092,6076,"C","A","F","AW",2,0,2,"A",3,8.96
"11749","13/03/2017",4968,4288,"C","B","E","AW",3,2,6,"A",3,8.61
"11750","13/03/2017",6272,5923,"C","B","E","AW",2,0,1,"A",1,8.17
"11751","13/03/2017",7636,7540,"C","B","E","AW",3,2,12,"A",5,8.08
"11752","13/03/2017",7344,7204,"C","A","F","AW",4,1,23,"A",8,8.58
"11753","13/03/2017",12987,13249,"C","B","E","FF",3,4,7,"A",4,8.76
"11754","06/03/2017",3075,1966,"C","B","F","AW",3,0,0,"A",1,8.87
"11755","13/03/2017",14276,14627,"C","B","E","AW",3,0,1,"A",1,8.44
"11756","13/03/2017",11786,11989,"C","B","E","AW",2,0,1,"A",1,8.31
"11757","13/03/2017",145,8758,"C","B","E","AW",2,0,9,"A",3,8.01
"11758","13/03/2017",7199,7040,"C","B","F","TD",3,2,15,"A",5,8.51
"11759","13/03/2017",2078,737,"C","B","F","AW",2,0,1,"A",2,8.66
"11760","13/03/2017",6073,5684,"C","C","E","AW",2,0,1,"A",1,8.28
"11761","13/03/2017",10931,11107,"C","B","D","AW",3,0,2,"A",2,8.1
"11762","13/03/2017",8951,9021,"C","B","E","AW",3,1,1,"A",1,8.6
"11763","13/03/2017",913,4968,"C","A","F","AW",3,0,5,"A",2,8.55
"11764","13/03/2017",1236,7301,"C","A","E","AW",4,1,8,"A",4,8.69
"11765","13/03/2017",1247,7378,"C","B","G","AW",3,1,6,"A",5,8.37
"11766","13/03/2017",6739,6501,"C","B","F","AW",3,2,6,"A",2,8.55
"11767","13/03/2017",11709,11909,"C","A","F","WD",3,0,4,"A",7,8.39
"11768","13/03/2017",302,841,"C","C","F","TD",2,1,2,"A",3,8.68
"11769","13/03/2017",13882,14213,"C","B","D","WD",4,0,1,"A",1,8.93
"11770","13/03/2017",13362,13651,"C","B","F","AW",3,1,1,"A",1,8.15
"11771","13/03/2017",13901,14235,"C","B","D","DW",3,0,6,"A",9,8.94
"11772","13/03/2017",4998,4328,"C","C","E","AW",2,0,1,"A",1,8.83
"11773","13/03/2017",2884,1737,"C","B","E","AW",3,0,2,"A",1,8.59
"11774","13/03/2017",668,3369,"C","B","F","AW",3,3,5,"A",2,8.49
"11775","13/03/2017",10916,11091,"C","B","F","FF",2,0,6,"A",5,8.1
"11776","13/03/2017",12889,13144,"C","B","F","AW",3,2,2,"A",2,8.65
"11777","13/03/2017",1382,14297,"C","B","F","FF",2,0,1,"A",1,8.94
"11778","13/03/2017",1641,66,"C","B","E","AW",3,0,8,"A",3,8.95
"11779","13/03/2017",475,2045,"C","B","F","AW",3,1,5,"A",1,8.14
"11780","13/03/2017",3431,2396,"C","B","F","AW",3,0,1,"A",1,8.51
"11781","13/03/2017",1666,139,"C","B","F","AW",3,2,13,"A",3,8.29
"11782","13/03/2017",6513,6228,"C","B","D","AW",3,1,1,"A",1,8.92
"11783","13/03/2017",9117,9200,"C","B","E","TD",2,0,1,"A",1,8.21
"11784","13/03/2017",5992,5581,"C","B","F","AW",2,0,1,"A",1,8.38
"11785","13/03/2017",3375,2335,"C","B","E","AW",3,1,1,"A",1,8.88
"11786","13/03/2017",14593,15119,"C","B","D","AW",4,0,3,"A",2,8.94
"11787","13/03/2017",1950,580,"C","A","G","AW",2,1,6,"A",1,8.17
"11788","13/03/2017",2459,1210,"C","B","D","AW",3,0,2,"A",2,8.22
"11789","13/03/2017",8451,8464,"C","A","F","TD",3,2,5,"A",2,8.04
"11790","13/03/2017",5372,4807,"C","B","G","FF",3,0,2,"A",1,8.55
"11791","13/03/2017",12259,12485,"C","B","E","WD",5,0,1,"A",1,8.58
"11792","13/03/2017",4877,4178,"C","A","E","TD",3,1,2,"A",5,8.7
"11793","13/03/2017",5587,5078,"C","B","F","AW",2,0,1,"A",1,8.82
"11794","13/03/2017",13271,13554,"C","B","E","FZ",2,2,2,"A",2,8.44
"11795","13/03/2017",13832,14161,"C","B","E","AW",4,0,1,"A",1,8.69
"11796","13/03/2017",12735,12984,"C","A","G","AW",2,0,1,"A",2,8.69
"11797","13/03/2017",3884,2968,"C","A","E","AW",2,2,9,"A",3,8.12
"11798","13/03/2017",8044,8011,"C","A","D","AW",3,1,3,"A",3,8.34
"11799","13/03/2017",12012,12228,"C","B","D","WD",4,0,1,"A",1,8.31
"11800","13/03/2017",4697,3959,"C","B","F","AW",3,1,1,"A",1,8.58
"11801","13/03/2017",10905,11080,"C","B","E","AW",3,2,2,"A",3,8.4
"11802","13/03/2017",11848,12055,"C","B","G","AW",3,0,1,"A",1,8.91
"11803","13/03/2017",13449,13748,"C","B","F","AW",2,0,1,"A",1,8.56
"11804","13/03/2017",7597,7497,"C","C","E","AW",3,2,4,"A",3,8.65
"11805","13/03/2017",1521,15176,"C","C","F","TD",3,1,5,"A",3,8.46
"11806","13/03/2017",4095,3223,"C","B","D","AW",3,0,5,"A",3,8.94
"11807","13/03/2017",3,1012,"C","B","F","AW",3,2,7,"A",2,8.58
"11808","13/03/2017",7688,7596,"C","B","F","AW",3,0,1,"A",2,8.52
"11809","13/03/2017",3541,2535,"C","B","F","DW",3,6,9,"A",7,8.89
"11810","13/03/2017",12261,12487,"C","B","G","AW",4,1,1,"A",1,8.41
"11811","13/03/2017",2841,1687,"C","B","E","AW",4,4,12,"A",3,8.5
"11812","13/03/2017",3966,3066,"C","B","F","FF",3,0,1,"A",1,8.31
"11813","13/03/2017",4405,3610,"C","B","F","WD",4,0,6,"A",6,8.79
"11814","13/03/2017",13905,14240,"C","A","F","FF",3,0,6,"A",7,8.66
"11815","13/03/2017",5023,4362,"C","B","G","AW",2,0,3,"A",3,8.12
"11816","13/03/2017",8102,8077,"C","B","E","WD",5,0,1,"A",3,8.07
"11817","13/03/2017",12725,12974,"C","B","F","AW",3,1,1,"A",1,8.38
"11818","13/03/2017",547,2580,"C","B","E","AW",3,0,1,"A",1,8.45
"11819","13/03/2017",98,5691,"C","A","E","CK",4,4,26,"A",7,8.61
"11820","13/03/2017",5016,4351,"C","C","G","AW",3,3,4,"A",6,8.17
"11821","13/03/2017",622,3024,"C","A","E","TD",3,0,15,"A",3,8.96
"11822","13/03/2017",572,2732,"C","A","E","FF",3,2,7,"A",4,8.14
"11823","13/03/2017",1866,474,"C","A","F","FF",4,1,5,"A",1,8.89
"11824","13/03/2017",13029,13292,"C","A","F","DW",7,0,8,"A",7,8.17
"11825","13/03/2017",8232,8220,"C","A","E","CL",1,0,3,"A",3,8.26
"11826","13/03/2017",11275,11459,"C","B","F","AW",3,0,1,"A",1,8.51
"11827","13/03/2017",6385,6070,"C","B","F","AW",4,7,19,"A",6,8.56
"11828","13/03/2017",6040,5640,"C","B","E","CL",1,1,5,"A",1,8.6
"11829","13/03/2017",3939,3034,"C","B","D","AW",2,0,1,"A",2,8.98
"11830","13/03/2017",11369,11555,"C","B","F","AW",3,1,1,"A",1,8.12
"11831","13/03/2017",7603,7505,"C","B","F","AW",3,1,7,"A",2,8.47
"11832","13/03/2017",13522,13828,"C","B","D","AW",3,1,1,"A",1,8.47
"11833","13/03/2017",4851,4147,"C","A","F","DW",3,1,1,"A",1,8.44
"11834","13/03/2017",12050,12269,"C","B","D","AW",3,0,1,"A",1,8.77
"11835","13/03/2017",12648,12894,"C","B","D","AW",3,0,1,"A",1,8.83
"11836","13/03/2017",5447,4896,"C","A","F","AW",3,1,1,"A",2,8.04
"11837","13/03/2017",11879,12090,"C","B","E","AW",3,1,1,"A",1,8.58
"11838","13/03/2017",413,1616,"C","C","F","TD",2,1,3,"A",2,8.29
"11839","13/03/2017",5792,5342,"C","B","E","AW",2,0,1,"A",1,8.61
"11840","13/03/2017",14775,15391,"C","B","E","FF",2,0,0,"A",1,8.98
"11841","13/03/2017",7473,7359,"C","B","F","TD",3,1,1,"A",1,8.02
"11842","13/03/2017",4504,3726,"C","A","E","AW",3,0,5,"A",3,8.34
"11843","13/03/2017",6937,6733,"C","B","F","AW",3,0,3,"A",1,8.11
"11844","13/03/2017",3661,2684,"C","A","F","CL",0,2,5,"A",4,8.77
"11845","13/03/2017",4432,3644,"C","B","F","AW",2,0,4,"A",2,8.07
"11846","13/03/2017",2690,1492,"C","B","F","AW",3,1,2,"A",3,8.48
"11847","13/03/2017",2940,1804,"C","B","F","AW",2,1,7,"A",1,8.23
"11848","06/03/2017",2946,1813,"C","B","F","AW",2,0,4,"A",2,8.84
"11849","13/03/2017",3429,2394,"C","B","F","AW",2,0,3,"A",2,8.06
"11850","13/03/2017",966,5231,"C","C","E","TD",3,2,11,"A",2,8.76
"11851","13/03/2017",2130,803,"C","B","E","AW",3,1,7,"A",1,8.32
"11852","13/03/2017",4626,3872,"C","C","F","AW",3,1,1,"A",1,8.08
"11853","13/03/2017",12824,13076,"C","B","D","AW",3,1,1,"A",2,8.7
"11854","13/03/2017",1836,436,"C","B","F","AW",2,1,1,"A",1,8.14
"11855","13/03/2017",1157,6532,"C","A","F","AW",3,0,22,"A",3,8.38
"11856","13/03/2017",6771,6539,"C","A","D","AW",5,3,2,"A",1,8.03
"11857","13/03/2017",10104,10241,"C","B","E","AW",4,2,4,"A",3,8.37
"11858","13/03/2017",6330,5999,"C","B","B","AW",3,0,1,"A",1,8.4
"11859","13/03/2017",460,1936,"C","A","F","TD",3,0,3,"A",2,8.23
"11860","13/03/2017",13793,14120,"C","B","D","AW",2,0,2,"A",3,8.37
"11861","13/03/2017",5870,5433,"C","B","F","AW",3,0,10,"A",3,8.92
"11862","13/03/2017",1073,5980,"C","A","E","FR",2,0,3,"A",3,8.19
"11863","13/03/2017",13936,14273,"C","B","E","WD",5,1,1,"A",1,8.8
"11864","13/03/2017",1524,15210,"C","B","F","AW",3,1,7,"A",2,8.77
"11865","13/03/2017",1185,6784,"C","A","E","FF",2,5,10,"A",9,8.92
"11866","13/03/2017",5551,5029,"C","B","F","DW",1,1,8,"A",4,8.99
"11867","13/03/2017",6161,5785,"C","B","E","AW",2,0,1,"A",1,8.17
"11868","13/03/2017",943,5085,"C","B","F","AW",2,1,1,"A",3,8.2
"11869","13/03/2017",6064,5672,"C","B","E","AW",3,1,9,"A",2,8.58
"11870","13/03/2017",6860,6643,"C","B","F","AW",3,0,7,"A",2,8.29
"11871","13/03/2017",13706,14028,"C","B","E","AW",4,0,1,"A",1,8.35
"11872","13/03/2017",8667,8699,"C","B","F","AW",3,4,23,"A",7,8.53
"11873","13/03/2017",4789,4076,"C","C","F","AW",3,2,4,"A",3,8.14
"11874","13/03/2017",12499,12737,"C","B","E","WD",3,1,1,"A",3,8.13
"11875","13/03/2017",6574,6299,"C","B","G","CL",1,1,18,"A",7,8.48
"11876","13/03/2017",7792,7720,"C","B","E","AW",3,1,4,"A",3,8.04
"11877","13/03/2017",13548,13856,"C","B","F","AW",3,1,1,"A",3,8.13
"11878","13/03/2017",8200,8184,"C","B","F","AW",2,0,3,"A",2,8.47
"11879","13/03/2017",5717,5239,"C","B","F","AW",3,1,23,"A",6,8.59
"11880","13/03/2017",13469,13772,"C","B","F","FF",4,0,4,"A",4,8.71
"11881","13/03/2017",13946,14283,"C","B","F","FF",3,0,2,"A",2,8.03
"11882","13/03/2017",12862,13116,"C","B","E","FF",2,1,1,"A",3,8.45
"11883","13/03/2017",3985,3089,"C","A","F","TD",2,0,17,"A",6,8.72
"11884","13/03/2017",3070,1961,"C","B","D","AW",3,0,2,"A",2,8.85
"11885","13/03/2017",2740,1560,"C","B","F","AW",4,1,2,"A",1,8.85
"11886","13/03/2017",5757,5294,"C","B","E","TD",3,1,10,"A",4,8.2
"11887","13/03/2017",5320,4734,"C","B","F","FF",2,0,8,"A",2,8.16
"11888","13/03/2017",12004,12220,"C","B","E","AW",3,1,1,"A",2,8.69
"11889","13/03/2017",6291,5943,"C","B","D","DW",2,0,2,"A",1,8.01
"11890","13/03/2017",4591,3830,"C","B","F","CL",1,1,2,"A",1,8.91
"11891","13/03/2017",13285,13569,"C","B","E","AW",2,0,2,"A",2,8.48
"11892","13/03/2017",11532,11730,"C","B","D","WD",4,0,1,"A",1,8.24
"11893","13/03/2017",14199,14550,"C","B","E","TD",2,0,2,"A",3,8.57
"11894","13/03/2017",5390,4827,"C","B","F","AW",3,0,1,"A",1,8.62
"11895","13/03/2017",2769,1594,"C","C","F","FF",3,1,8,"A",2,8.51
"11896","13/03/2017",4897,4202,"C","B","F","TD",3,1,1,"A",3,8.99
"11897","13/03/2017",6529,6245,"C","A","F","AW",4,1,8,"A",4,8.55
"11898","13/03/2017",5701,5215,"C","B","D","AW",3,2,10,"A",2,8.56
"11899","13/03/2017",7059,6876,"C","B","F","AW",4,2,2,"A",2,8.66
"11900","13/03/2017",6608,6341,"C","B","F","AW",3,2,7,"A",2,8.81
"11901","13/03/2017",452,1878,"C","B","E","WD",4,0,1,"A",1,8.94
"11902","13/03/2017",8695,8732,"C","B","E","AW",2,0,2,"A",2,8.77
"11903","13/03/2017",2477,1232,"C","B","F","AW",3,2,2,"A",2,8.63
"11904","13/03/2017",3673,2697,"C","B","F","TD",3,4,19,"A",7,8.43
"11905","13/03/2017",3767,2810,"C","B","E","AW",4,1,4,"A",2,8.42
"11906","13/03/2017",72,3943,"C","B","F","AW",3,0,5,"A",2,8.61
"11907","13/03/2017",9963,10091,"C","B","F","AW",3,1,1,"A",2,8.57
"11908","13/03/2017",11605,11803,"C","B","F","AW",2,0,1,"A",1,8.45
"11909","13/03/2017",909,4948,"C","B","F","AW",3,0,1,"A",1,8.14
"11910","13/03/2017",3936,3030,"C","B","E","AW",3,1,2,"A",3,8.54
"11911","13/03/2017",8222,8208,"C","B","E","DW",3,0,3,"A",3,8.08
"11912","13/03/2017",11918,12129,"C","B","E","AW",3,1,1,"A",1,8.53
